1AdYZ6X00nXmO613Y7GJOl,4bPQs0PHn4xbipzdPfn6du,I Miss You,I Write Sins Not Tragedies,0.13
1AdYZ6X00nXmO613Y7GJOl,2fywBLXK9GQi8YR8C8d3c4,I Miss You,Fall for You,0.19
0lP4HYLmvowOKdsQ7CVkuq,5wQnmLuC1W7ATsArWACrgW,The Kill,Welcome to the Black Parade,0.15
0lP4HYLmvowOKdsQ7CVkuq,6GIrIt2M39wEGwjCQjGChX,The Kill,The Great Escape,0.33
0lP4HYLmvowOKdsQ7CVkuq,7JIuqL4ZqkpfGKQhYlrirs,The Kill,The Only Exception,0.22
2TfSHkHiFO4gRztVIkggkE,4wzjNqjKAKDU82e8uMhzmr,"Sugar, We're Goin Down",Face Down,0.21
3ZffCQKLFLUvYM59XKLbVm,5ZqNz8GXWpkb95f7aVxTA0,Wake Me up When September Ends,It Ends Tonight,0.16
3ZffCQKLFLUvYM59XKLbVm,0JJP0IS4w0fJx01EcrfkDe,Wake Me up When September Ends,"Dear Maria, Count Me In",0.05
5wQnmLuC1W7ATsArWACrgW,6GIrIt2M39wEGwjCQjGChX,Welcome to the Black Parade,The Great Escape,0.13
5wQnmLuC1W7ATsArWACrgW,7JIuqL4ZqkpfGKQhYlrirs,Welcome to the Black Parade,The Only Exception,0.11
5ZqNz8GXWpkb95f7aVxTA0,5619Ojc6t9evEEs3B7Drhe,It Ends Tonight,Shake It,0.25
6GIrIt2M39wEGwjCQjGChX,7JIuqL4ZqkpfGKQhYlrirs,The Great Escape,The Only Exception,0.17
