0ZqveF2rEFlz2oqF2xrriP,2z4U9d5OAA4YLNXoCgioxo,The Riddle,What the Hell,0.23
0ZqveF2rEFlz2oqF2xrriP,2pn8dNVSpYnAtlKFC8Q0DJ,The Riddle,On The Ground,0.23
2fOxxLz9JVe53itq6pfBak,3E7ZwUMJFqpsDOJzEkBrQ7,It's My Life,Can't Get You out of My Head,0.08
7bZsx7Zif6FIhrcZrh0LVm,70wYA8oYHoMzhRRkARoMhU,What You Waiting For?,When You Were Young,0.17
7bZsx7Zif6FIhrcZrh0LVm,1yjY7rpaAQvKwpdUliHx0d,What You Waiting For?,Still into You,0.21
7bZsx7Zif6FIhrcZrh0LVm,3E7ZwUMJFqpsDOJzEkBrQ7,What You Waiting For?,Can't Get You out of My Head,0.14
7bZsx7Zif6FIhrcZrh0LVm,3GBApU0NuzH4hKZq4NOSdA,What You Waiting For?,What You Know,0.44
7bZsx7Zif6FIhrcZrh0LVm,2z4U9d5OAA4YLNXoCgioxo,What You Waiting For?,What the Hell,0.17
70wYA8oYHoMzhRRkARoMhU,1yjY7rpaAQvKwpdUliHx0d,When You Were Young,Still into You,0.21
70wYA8oYHoMzhRRkARoMhU,3E7ZwUMJFqpsDOJzEkBrQ7,When You Were Young,Can't Get You out of My Head,0.13
70wYA8oYHoMzhRRkARoMhU,3GBApU0NuzH4hKZq4NOSdA,When You Were Young,What You Know,0.19
4Tn2llBm1g0UlWctmgPL8Z,6Z8R6UsFuGXGtiIxiD8ISb,Shut Up And Drive,Safe And Sound,0.18
4Tn2llBm1g0UlWctmgPL8Z,4kbj5MwxO1bq9wjT5g9HaA,Shut Up And Drive,Shut Up and Dance,0.56
6Z8R6UsFuGXGtiIxiD8ISb,4kbj5MwxO1bq9wjT5g9HaA,Safe And Sound,Shut Up and Dance,0.18
1yjY7rpaAQvKwpdUliHx0d,3E7ZwUMJFqpsDOJzEkBrQ7,Still into You,Can't Get You out of My Head,0.17
1yjY7rpaAQvKwpdUliHx0d,3GBApU0NuzH4hKZq4NOSdA,Still into You,What You Know,0.23
0sf12qNH5qcw8qpgymFOqD,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,Blinding Lights,1.0
4LRPiXqCikLlN15c3yImP7,4Dvkj6JhhA12EX05fT7y2e,As It Was,As It Was,1.0
4LRPiXqCikLlN15c3yImP7,1j8z4TTjJ1YOdoFEDwJTQa,As It Was,Ain't It Fun,0.18
4Dvkj6JhhA12EX05fT7y2e,1j8z4TTjJ1YOdoFEDwJTQa,As It Was,Ain't It Fun,0.18
3E7ZwUMJFqpsDOJzEkBrQ7,3GBApU0NuzH4hKZq4NOSdA,Can't Get You out of My Head,What You Know,0.17
3GBApU0NuzH4hKZq4NOSdA,2z4U9d5OAA4YLNXoCgioxo,What You Know,What the Hell,0.19
2z4U9d5OAA4YLNXoCgioxo,2pn8dNVSpYnAtlKFC8Q0DJ,What the Hell,On The Ground,0.21
