2m1hi0nfMR9vdGC8UcrnwU,2MLHyLy5z5l5YRp7momlgw,All The Small Things,Island In The Sun,0.14
2m1hi0nfMR9vdGC8UcrnwU,73CMRj62VK8nUS4ezD2wvi,All The Small Things,Set Fire to the Rain,0.07
2m1hi0nfMR9vdGC8UcrnwU,6GG73Jik4jUlQCkKg9JuGO,All The Small Things,The Middle,0.14
3mNecsYFb6LQg7822DPXCP,1iOJQhxKSJ7dg3Dk03yPnl,Absolutely (Story of a Girl) - Radio Mix,U + Ur Hand,0.06
3mNecsYFb6LQg7822DPXCP,1nZzRJbFvCEct3uzu04ZoL,Absolutely (Story of a Girl) - Radio Mix,Part Of Me,0.06
3mNecsYFb6LQg7822DPXCP,3sP3c86WFjOzHHnbhhZcLA,Absolutely (Story of a Girl) - Radio Mix,Give Your Heart a Break,0.09
2MLHyLy5z5l5YRp7momlgw,73CMRj62VK8nUS4ezD2wvi,Island In The Sun,Set Fire to the Rain,0.07
2MLHyLy5z5l5YRp7momlgw,6GG73Jik4jUlQCkKg9JuGO,Island In The Sun,The Middle,0.12
3xrn9i8zhNZsTtcoWgQEAd,1iOJQhxKSJ7dg3Dk03yPnl,Since U Been Gone,U + Ur Hand,0.14
3xrn9i8zhNZsTtcoWgQEAd,6PERP62TejQjgHu81OHxgM,Since U Been Gone,good 4 u,0.12
3xrn9i8zhNZsTtcoWgQEAd,4ZtFanR9U6ndgddUvNcjcG,Since U Been Gone,good 4 u,0.12
6sqNctd7MlJoKDOxPVCAvU,4Dm32oO01YpIubCHaAtKkN,My Happy Ending,My Life Would Suck Without You,0.06
19iqWNzp5LwEdvntpEK8MP,1gugDOSMREb34Xo0c1PlxM,"Steady, As She Goes",She Looks So Perfect,0.16
1iOJQhxKSJ7dg3Dk03yPnl,6PERP62TejQjgHu81OHxgM,U + Ur Hand,good 4 u,0.13
1iOJQhxKSJ7dg3Dk03yPnl,4ZtFanR9U6ndgddUvNcjcG,U + Ur Hand,good 4 u,0.13
2VEsmoek0sol9MnJFyoG9e,4kbj5MwxO1bq9wjT5g9HaA,Burnin' Up,Shut Up and Dance,0.28
1GEBsLDvJGw7kviySRI6GX,5gb9UJkh8TfrNMRYOJNbew,You Belong With Me,Gives You Hell,0.17
1GEBsLDvJGw7kviySRI6GX,4Dm32oO01YpIubCHaAtKkN,You Belong With Me,My Life Would Suck Without You,0.1
1GEBsLDvJGw7kviySRI6GX,4cluDES4hQEUhmXj6TXkSo,You Belong With Me,What Makes You Beautiful,0.12
1GEBsLDvJGw7kviySRI6GX,1nZzRJbFvCEct3uzu04ZoL,You Belong With Me,Part Of Me,0.18
1GEBsLDvJGw7kviySRI6GX,1yjY7rpaAQvKwpdUliHx0d,You Belong With Me,Still into You,0.16
1GEBsLDvJGw7kviySRI6GX,3TgMcrV32NUKjEG2ujn9eh,You Belong With Me,It's Not Living (If It's Not With You),0.28
5gb9UJkh8TfrNMRYOJNbew,4Dm32oO01YpIubCHaAtKkN,Gives You Hell,My Life Would Suck Without You,0.12
5gb9UJkh8TfrNMRYOJNbew,4cluDES4hQEUhmXj6TXkSo,Gives You Hell,What Makes You Beautiful,0.13
5gb9UJkh8TfrNMRYOJNbew,1yjY7rpaAQvKwpdUliHx0d,Gives You Hell,Still into You,0.23
5gb9UJkh8TfrNMRYOJNbew,3TgMcrV32NUKjEG2ujn9eh,Gives You Hell,It's Not Living (If It's Not With You),0.15
4Dm32oO01YpIubCHaAtKkN,4cluDES4hQEUhmXj6TXkSo,My Life Would Suck Without You,What Makes You Beautiful,0.07
4Dm32oO01YpIubCHaAtKkN,1yjY7rpaAQvKwpdUliHx0d,My Life Would Suck Without You,Still into You,0.12
4Dm32oO01YpIubCHaAtKkN,3TgMcrV32NUKjEG2ujn9eh,My Life Would Suck Without You,It's Not Living (If It's Not With You),0.07
5jzKL4BDMClWqRguW5qZvh,3jZomvOBa5qfTo5HkqI1p5,Teenage Dream,One Way or Another (Teenage Kicks),0.12
73CMRj62VK8nUS4ezD2wvi,6GG73Jik4jUlQCkKg9JuGO,Set Fire to the Rain,The Middle,0.11
4cluDES4hQEUhmXj6TXkSo,1yjY7rpaAQvKwpdUliHx0d,What Makes You Beautiful,Still into You,0.16
4cluDES4hQEUhmXj6TXkSo,3TgMcrV32NUKjEG2ujn9eh,What Makes You Beautiful,It's Not Living (If It's Not With You),0.12
4cluDES4hQEUhmXj6TXkSo,0e8nrvls4Qqv5Rfa2UhqmO,What Makes You Beautiful,THATS WHAT I WANT,0.25
3sP3c86WFjOzHHnbhhZcLA,1V6gIisPpYqgFeWbMLI0bA,Give Your Heart a Break,Heart Attack,0.18
1yjY7rpaAQvKwpdUliHx0d,3TgMcrV32NUKjEG2ujn9eh,Still into You,It's Not Living (If It's Not With You),0.14
2TeLIzFBe3hxkPR5FIQZut,0e8nrvls4Qqv5Rfa2UhqmO,Like I Can,THATS WHAT I WANT,0.11
6PERP62TejQjgHu81OHxgM,4ZtFanR9U6ndgddUvNcjcG,good 4 u,good 4 u,1.0
